CUSTOMER_ID,STATUS,SECTOR_TYPE,GOOD_VALUE,ADVANCE_VALUE,LOAN_VALUE,INSTALLMENT_VALUE,NUMBER_INSTALLMENT,GAPR,NIR,REFINANCED,FROM_REFINANCE
81276,EARLY EXPIRED,CL,11274.26,686.89,10716.48,170.12,30,8.796,99.99999,N,N
81276,CONCLUDED REGULARLY,FL,900.0,0.0,900.0,57.0,18,18.397,17.007,N,N
81276,CONCLUDED REGULARLY,CL,13210.0,710.0,12655.0,199.0,36,8.718,7.97,N,N
81276,CONCLUDED REGULARLY,FL,179.0,0.0,179.0,16.5,12,7.177,6.951,N,N
81276,CONCLUDED REGULARLY,FL,272.2,0.0,272.2,34.03,8,0.04,0.04,N,N
81276,EARLY EXPIRED,CL,16270.0,2770.0,14090.4,50.0,24,5.493,5.037,N,N
81276,CONCLUDED REGULARLY,FL,1628.0,0.0,1628.0,56.95,36,12.809,12.113,N,N
81276,CONCLUDED REGULARLY,FL,6156.15,1156.15,5150.0,5150.0,1,11.13777,8.76291,N,N
81276,CONCLUDED REGULARLY,FL,399.0,0.0,399.0,18.16,24,19.80964,8.62697,N,N
81282,CONCLUDED REGULARLY,FL,516.45,31.13,485.32,46.48,12,0.0,0.0,N,N
81282,CONCLUDED REGULARLY,FL,2736.71,25.82,2736.71,185.92,18,0.0,0.0,N,N
81282,EARLY EXPIRED,PL,3098.74,0.0,3176.21,213.81,18,0.0,0.0,N,N
81282,EARLY EXPIRED,PL,3615.2,0.0,3718.49,252.03,18,0.0,0.0,N,N
81282,EARLY EXPIRED,FL,361.01,25.31,335.7,32.02,12,28.955,0.0,N,N
81282,CONCLUDED REGULARLY,PL,2892.16,0.0,2892.16,155.97,24,29.469,0.0,N,N
81282,EARLY EXPIRED,CL,4131.65,1291.14,2840.51,189.54,18,26.888,0.0,N,N
81282,CONCLUDED REGULARLY,PL,5164.57,0.0,5331.45,161.65,42,15.088,14.135,N,N
81282,EARLY EXPIRED,FL,329.0,0.0,349.0,29.08,12,4.382,0.0,Y,N
81282,EARLY EXPIRED,PL,6000.0,0.0,6595.32,114.5,72,7.919,7.646,Y,N
81282,CONCLUDED REGULARLY,PL,30000.0,0.0,31226.0,479.0,84,7.622,7.368,N,Y
81412,CONCLUDED REGULARLY,FL,647.1,0.0,647.1,61.97,12,0.0,0.0,N,N
81412,CONCLUDED REGULARLY,FL,852.15,0.0,852.15,84.18,12,37.987,0.0,N,N
81412,CONCLUDED REGULARLY,FL,976.11,98.13,877.98,87.8,10,0.0,0.005,N,N
81412,CONCLUDED REGULARLY,PL,1032.91,0.0,1162.94,54.74,24,20.807,11.993,N,N
81412,CONCLUDED REGULARLY,FL,999.0,32.0,967.0,49.0,22,8.862,8.521,N,N
81412,CONCLUDED REGULARLY,FL,234.89,0.0,240.76,24.08,10,4.789,0.03116,N,N
81412,EARLY EXPIRED,PL,13000.0,0.0,14850.79,211.0,120,12.89502,11.56879,Y,N
81627,CONCLUDED REGULARLY,CL,3005.66,0.0,3057.31,113.62,36,0.0,0.0,N,N
81627,CONCLUDED REGULARLY,FL,464.3,25.31,438.99,78.5,6,27.563,24.585,N,N
81627,CONCLUDED REGULARLY,FL,364.0,0.0,364.0,64.0,6,20.27,18.6,N,N
81627,CONCLUDED REGULARLY,FL,372.0,22.0,350.0,58.35,6,0.098,0.098,N,N
81627,CONCLUDED REGULARLY,FL,849.0,0.0,849.0,84.9,10,0.0,0.0,N,N
81627,CONCLUDED REGULARLY,FL,3197.16,0.0,3197.16,133.22,24,0.00334,0.00334,N,N
81653,CONCLUDED REGULARLY,CL,3356.96,309.87,3098.74,121.88,36,0.0,0.0,N,N
81653,CONCLUDED REGULARLY,FL,1549.37,516.46,1032.91,103.81,12,0.0,0.0,N,N
81653,CONCLUDED REGULARLY,FL,628.8,0.0,628.8,104.8,6,0.0,0.0,N,N
81653,CONCLUDED REGULARLY,FL,488.9,0.0,488.9,56.23,9,12.22801,6.94563,N,N
81653,CONCLUDED REGULARLY,FL,699.0,0.0,699.0,58.25,12,5.14775,0.0,N,N
81653,CONCLUDED REGULARLY,FL,539.89,0.0,539.89,53.99,10,0.00403,0.00403,N,N
81674,CONCLUDED REGULARLY,FL,4747.0,157.0,4590.0,76.5,60,0.87262,0.0,N,N
81674,CONCLUDED REGULARLY,FL,1734.55,0.0,1734.55,36.14,48,2.36319,0.00461,N,N
81674,CONCLUDED REGULARLY,FL,811.3,0.0,811.3,37.05,24,9.33978,8.96231,N,N
81714,CONCLUDED REGULARLY,FL,833.71,0.0,833.71,38.73,30,0.0,0.0,N,N
81714,CONCLUDED REGULARLY,FL,402.84,41.32,361.52,35.64,12,0.0,0.0,N,N
81714,CONCLUDED REGULARLY,FL,360.49,9.3,351.19,87.8,4,0.0,0.0,N,N
81714,CONCLUDED REGULARLY,FL,500.0,0.0,520.0,21.7,24,4.016,0.148,N,N
81714,CONCLUDED REGULARLY,FL,821.98,0.0,821.98,82.2,11,15.49798,14.49513,N,N
81817,CONCLUDED REGULARLY,CL,15800.0,5800.0,10190.0,249.5,48,9.52919,8.15297,N,N
81817,EARLY EXPIRED,PL,10000.0,0.0,11278.4,185.0,72,6.45007,5.63905,Y,N
81893,CONCLUDED REGULARLY,CL,15300.0,6000.0,9300.0,221.0,48,7.30419,6.60507,N,N
82177,CONCLUDED REGULARLY,FL,912.33,0.0,912.33,61.97,18,0.0,0.0,N,N
82177,CONCLUDED REGULARLY,FL,1001.41,0.0,1001.41,54.23,24,0.0,0.0,N,N
82177,CONCLUDED REGULARLY,FL,9038.0,2065.83,6972.17,474.11,18,0.0,0.0,N,N
82177,CONCLUDED REGULARLY,FL,2650.0,50.0,2600.0,194.0,15,11.03,10.509,N,N
82177,CONCLUDED REGULARLY,FL,950.0,0.0,992.75,82.73,12,15.8445,0.00187,N,N
82177,CONCLUDED REGULARLY,FL,2491.3,0.0,2491.3,93.7,30,9.34265,8.96495,N,N
82249,CONCLUDED REGULARLY,FL,616.99,0.0,616.99,59.39,12,0.0,0.0,N,N
82249,CONCLUDED REGULARLY,FL,1358.28,135.83,1222.45,135.83,10,26.273,0.0,N,N
82249,CONCLUDED REGULARLY,FL,516.46,51.65,464.81,51.65,10,18.519,0.0,N,N
82249,CONCLUDED REGULARLY,FL,309.36,0.0,309.36,28.2,12,18.259,16.898,N,N
82249,CONCLUDED REGULARLY,FL,359.0,0.0,359.0,32.7,12,18.098,16.751,N,N
82249,CONCLUDED REGULARLY,FL,349.0,0.0,349.0,37.95,10,20.314,18.637,N,N
82249,CONCLUDED REGULARLY,FL,299.0,0.0,299.0,39.94,8,19.548,17.989,N,N
82249,EARLY EXPIRED,PL,7000.0,0.0,7116.32,130.05,72,9.925,9.5,Y,N
82249,EARLY EXPIRED,PL,30000.0,0.0,30275.0,371.0,120,8.87052,8.229,N,Y
82249,CONCLUDED REGULARLY,FL,799.0,0.0,814.98,81.5,10,3.22797,0.00394,N,N
82249,CONCLUDED REGULARLY,FL,899.0,0.0,899.0,80.9,12,14.1108,10.96707,N,N
82249,CONCLUDED REGULARLY,FL,1790.0,90.0,1769.7,51.0,36,5.11805,2.40208,N,N
82249,CONCLUDED REGULARLY,FL,729.0,0.0,729.0,66.07,12,19.96918,11.99418,N,N
82249,CONCLUDED REGULARLY,FL,680.49,0.0,680.49,68.05,10,0.00321,0.00321,N,N
82249,CONCLUDED REGULARLY,FL,399.0,0.0,399.0,41.43,10,23.41336,6.99288,N,N
82300,CONCLUDED REGULARLY,CL,10000.0,8800.0,1230.36,109.5,12,13.04,12.32,N,N
82300,CONCLUDED REGULARLY,FL,568.9,0.0,603.03,60.3,10,13.65909,0.0,N,N
82300,CONCLUDED REGULARLY,FL,408.99,0.0,408.99,40.9,11,15.49798,14.49513,N,N
82450,CONCLUDED REGULARLY,FL,402.17,0.0,402.17,72.3,6,0.0,0.0,N,N
82450,CONCLUDED REGULARLY,PL,1007.09,0.0,1032.91,69.72,18,0.0,0.0,N,N
82450,CONCLUDED REGULARLY,PL,2556.46,0.0,2582.28,137.89,24,0.0,0.0,N,N
82450,EARLY EXPIRED,PL,3000.0,0.0,3130.87,88.73,48,17.227,16.0,Y,N
82450,EARLY EXPIRED,PL,4500.0,0.0,4666.5,113.48,60,17.227,16.0,N,Y
82450,EARLY EXPIRED,PL,2000.0,0.0,2059.71,93.36,24,11.48,8.217,Y,N
82798,CONCLUDED REGULARLY,FL,377.47,0.0,377.47,36.15,12,0.0,0.0,N,N
82798,CONCLUDED REGULARLY,FL,2250.0,500.0,1750.0,103.5,18,8.306,8.006,N,N
82798,CONCLUDED REGULARLY,FL,4400.0,1300.0,3100.0,269.0,12,8.57255,6.51933,N,N
82902,EARLY EXPIRED,FL,715.62,0.0,715.62,38.73,24,0.0,0.0,N,N
82902,EARLY EXPIRED,PL,10000.0,0.0,10743.32,217.35,60,8.198,7.905,Y,N
82902,EARLY EXPIRED,PL,15000.0,0.0,16502.91,204.0,120,8.764,8.431,Y,Y
82902,EARLY EXPIRED,PL,26000.0,0.0,28340.4,342.5,120,8.15781,7.69198,Y,Y
82976,CONCLUDED REGULARLY,FL,4500.0,1500.0,3000.0,257.0,12,7.45848,5.12913,N,N
83350,CONCLUDED REGULARLY,FL,1652.14,102.77,1549.37,172.24,10,21.835,19.915,N,N
83350,CONCLUDED REGULARLY,FL,1172.31,122.31,1065.0,106.5,10,3.149,0.0,N,N
83350,CONCLUDED REGULARLY,CL,5400.0,2400.0,3090.0,225.5,15,14.741,13.829,N,N
83350,CONCLUDED REGULARLY,PL,5500.0,0.0,6155.64,201.0,36,13.50856,10.81882,N,N
83465,CONCLUDED REGULARLY,FL,657.09,0.0,657.09,61.97,12,0.0,0.0,N,N
83465,CONCLUDED REGULARLY,FL,929.62,0.0,929.62,64.04,18,0.0,0.0,N,N
83465,CONCLUDED REGULARLY,FL,877.98,0.0,877.98,48.55,24,0.0,0.0,N,N
83465,CONCLUDED REGULARLY,FL,981.27,0.0,981.27,69.72,18,38.138,0.0,N,N
83465,CONCLUDED REGULARLY,FL,671.39,0.0,671.39,47.51,18,37.386,0.0,N,N
83465,CONCLUDED REGULARLY,FL,877.98,0.0,877.98,81.6,12,22.709,20.639,N,N
83465,CONCLUDED REGULARLY,FL,925.0,0.0,925.0,60.0,18,22.193,20.211,N,N
83465,EARLY EXPIRED,PL,3500.0,0.0,3869.11,189.3,24,20.424,15.922,Y,N
83465,EARLY EXPIRED,PL,15000.0,0.0,15689.81,297.85,72,11.805,10.901,Y,Y
83465,CONCLUDED REGULARLY,PL,16000.0,0.0,18058.41,241.0,120,11.3942,10.235,N,Y
83615,CONCLUDED REGULARLY,CL,4725.58,2191.52,2585.71,118.79,30,0.0,0.0,N,N
83615,CONCLUDED REGULARLY,FL,3961.23,2256.92,1704.31,157.0,12,20.657,18.922,N,N
83615,CONCLUDED REGULARLY,FL,13450.0,9000.0,4450.0,139.2,36,7.72,7.46,N,N
83615,CONCLUDED REGULARLY,FL,500.0,0.0,500.0,83.33,6,17.62183,0.0,N,N
83615,CONCLUDED REGULARLY,FL,739.85,0.0,739.85,74.0,10,17.74874,8.76981,N,N
83615,CONCLUDED REGULARLY,FL,739.19,0.0,739.19,73.95,10,15.26805,7.6562,N,N
83615,CONCLUDED REGULARLY,FL,665.97,0.0,665.97,66.6,10,0.00982,0.00982,N,N
83647,CONCLUDED REGULARLY,FL,347.64,0.0,347.64,61.97,6,0.0,0.0,N,N
83647,CONCLUDED REGULARLY,PL,8779.77,0.0,8883.06,249.97,48,16.699,14.928,N,N
83647,CONCLUDED REGULARLY,FL,990.0,0.0,990.0,110.0,10,21.72,19.817,N,N
83647,CONCLUDED REGULARLY,CL,2500.0,0.0,2701.01,85.5,36,12.779,8.688,N,N
83647,CONCLUDED REGULARLY,FL,1000.0,0.0,1000.0,63.0,18,17.579,16.304,N,N
83647,EARLY EXPIRED,PL,5200.0,0.0,5626.8,131.5,60,15.764,13.216,Y,N
83647,EARLY EXPIRED,PL,17000.0,0.0,17921.75,287.5,84,9.5694,8.90708,Y,Y
83647,EARLY EXPIRED,PL,30000.0,0.0,33010.12,399.0,120,8.42466,7.91369,Y,Y
83647,EARLY EXPIRED,CL,5000.0,0.0,5245.0,106.5,60,9.18995,8.05986,Y,N
83890,CONCLUDED REGULARLY,CL,8263.3,6082.08,2232.87,144.61,18,0.0,0.0,N,N
83890,CONCLUDED REGULARLY,FL,530.92,53.09,477.83,53.09,10,26.273,23.546,N,N
83890,CONCLUDED REGULARLY,FL,858.0,0.0,906.5,90.65,10,12.849,0.0,N,N
83890,EARLY EXPIRED,PL,6000.0,0.0,6200.0,196.9,36,11.754,8.91,N,N
83890,EARLY EXPIRED,PL,6000.0,0.0,6000.0,181.85,36,5.90292,5.74899,Y,N
83890,EARLY EXPIRED,PL,4000.0,0.0,4020.0,179.08,24,8.72,6.5,Y,N
83890,EARLY EXPIRED,PL,10000.0,0.0,10000.0,232.56,48,5.93953,5.49896,Y,Y
83896,CONCLUDED REGULARLY,FL,9812.69,1904.51,7934.0,291.8,42,0.0,0.0,N,N
83896,CONCLUDED REGULARLY,FL,1022.58,92.96,929.62,89.86,12,0.0,0.0,N,N
83896,EARLY EXPIRED,PL,2065.82,0.0,2117.47,114.14,24,0.0,0.0,N,N
83896,EARLY EXPIRED,PL,5164.57,0.0,5267.86,215.36,36,32.691,0.0,N,N
83896,CONCLUDED REGULARLY,PL,6197.48,0.0,6300.77,225.18,42,28.939,0.0,N,N
83896,EARLY EXPIRED,PL,5164.57,0.0,5242.04,192.12,36,20.666,17.917,N,N
83896,EARLY EXPIRED,PL,10329.14,0.0,10717.55,243.25,60,14.164,12.889,N,N
83896,EARLY EXPIRED,PL,15000.0,0.0,15582.37,298.5,72,11.798,10.902,N,N
83896,EARLY EXPIRED,PL,18000.0,0.0,18533.3,287.95,84,8.193,7.901,Y,N
83896,EARLY EXPIRED,PL,15000.0,0.0,16346.93,293.0,84,14.11919,12.50485,Y,Y
83896,EARLY EXPIRED,PL,19000.0,0.0,19924.0,272.0,120,12.01914,10.78198,Y,Y
84093,CONCLUDED REGULARLY,FL,361.52,12.79,348.73,33.57,12,0.0,0.0,N,N
84093,CONCLUDED REGULARLY,PL,1575.2,0.0,1601.02,151.84,12,0.0,0.0,N,N
84093,CONCLUDED REGULARLY,PL,5164.57,0.0,5242.04,294.9,24,0.0,0.0,N,N
84093,CONCLUDED REGULARLY,PL,1549.37,0.0,1549.37,146.67,12,27.099,0.0,N,N
84093,CONCLUDED REGULARLY,CL,26940.0,6940.0,20150.0,99.0,24,5.846,5.489,N,N
84093,CONCLUDED REGULARLY,FL,499.0,0.0,499.0,43.43,12,12.42027,7.00482,N,N
84093,EARLY EXPIRED,PL,5000.0,0.0,5250.0,161.98,36,7.1736,6.94801,Y,N
84093,EARLY EXPIRED,PL,10000.0,0.0,10600.0,185.59,72,8.24541,7.94929,Y,Y
84093,CONCLUDED REGULARLY,FL,499.0,0.0,499.0,49.9,10,0.0,0.0,N,N
84093,CONCLUDED REGULARLY,FL,379.0,0.0,379.0,37.9,10,0.0,0.0,N,N
84093,CONCLUDED REGULARLY,FL,449.0,0.0,449.0,44.9,10,0.0,0.0,N,N
84093,EARLY EXPIRED,FL,549.0,0.0,549.0,54.9,10,0.0,0.0,Y,N
84185,CONCLUDED REGULARLY,FL,803.09,4.8,798.29,54.23,18,0.0,0.0,N,N
84185,CONCLUDED REGULARLY,PL,1032.92,0.0,1058.74,71.79,18,0.0,0.0,N,N
84185,CONCLUDED REGULARLY,FL,3615.2,464.81,3150.39,155.45,24,18.151,16.793,N,N
84185,CONCLUDED REGULARLY,FL,499.0,49.9,449.1,49.9,9,0.0,0.0,N,N
84185,CONCLUDED REGULARLY,FL,1449.0,0.0,1449.0,128.53,12,10.84664,8.89372,N,N
84185,EARLY EXPIRED,CL,22000.0,3000.0,20168.5,327.5,84,10.42179,9.29304,N,N
84260,EARLY EXPIRED,PL,17000.0,0.0,17737.07,355.15,72,13.946,12.903,Y,N
84260,CONCLUDED REGULARLY,PL,25000.0,0.0,27469.79,434.5,96,12.22492,11.18144,N,Y
84260,CONCLUDED REGULARLY,PL,7000.0,0.0,7313.58,179.65,48,9.6,8.32,N,N
84260,CONCLUDED REGULARLY,FL,449.0,0.0,449.0,38.97,12,23.87505,7.57678,N,N
84536,CONCLUDED REGULARLY,FL,547.57,0.0,547.57,51.65,12,0.0,0.0,N,N
84536,CONCLUDED REGULARLY,FL,1626.84,77.47,1626.84,135.57,12,9.494,0.0,N,N
84536,CONCLUDED REGULARLY,PL,5164.57,0.0,5262.7,338.8,18,23.379,19.197,N,N
84536,EARLY EXPIRED,PL,16000.0,0.0,16687.17,522.15,36,8.651,7.901,Y,N
84536,EARLY EXPIRED,PL,20000.0,0.0,21623.58,598.88,47,11.90599,10.70061,N,Y
84536,EARLY EXPIRED,PL,40000.0,0.0,43981.29,484.6,180,11.79967,10.82052,N,N
84616,CONCLUDED REGULARLY,CL,2567.19,0.0,2618.84,139.44,24,0.0,0.0,N,N
84616,CONCLUDED REGULARLY,FL,1032.91,309.87,723.04,70.24,12,0.0,0.0,N,N
84616,CONCLUDED REGULARLY,FL,361.01,25.31,335.7,61.46,6,0.0,0.0,N,N
84616,CONCLUDED REGULARLY,FL,1360.0,60.0,1300.0,82.05,18,17.862,16.547,N,N
84616,EARLY EXPIRED,PL,2750.0,0.0,2960.18,146.25,24,22.699,16.924,Y,N
84616,CONCLUDED REGULARLY,PL,5500.0,0.0,5925.51,158.7,48,14.786,12.909,N,Y
84814,CONCLUDED REGULARLY,FL,997.09,0.0,997.09,92.96,12,0.0,0.0,N,N
84814,CONCLUDED REGULARLY,CL,4545.0,1245.0,3529.2,117.64,30,2.261,0.0,N,N
84814,CONCLUDED REGULARLY,FL,499.0,0.0,499.0,64.69,8,15.44833,8.00287,N,N
84814,CONCLUDED REGULARLY,CL,4400.0,400.0,4100.0,227.78,18,3.77111,0.00123,N,N
84814,CONCLUDED REGULARLY,FL,2600.0,0.0,2600.0,156.1,18,9.36756,8.98791,N,N
84814,CONCLUDED REGULARLY,FL,1079.29,0.0,1079.29,107.93,10,0.00202,0.00202,N,N
84814,CONCLUDED REGULARLY,FL,984.97,0.0,984.97,82.08,12,0.0,0.0,N,N
84836,CONCLUDED REGULARLY,FL,954.16,0.0,954.16,51.65,24,0.0,0.0,N,N
84836,EARLY EXPIRED,PL,8908.13,0.0,9748.49,377.3,30,14.497,11.905,N,N
84836,CONCLUDED REGULARLY,FL,249.9,0.0,249.9,24.99,10,0.0,0.0,N,N
84836,CONCLUDED REGULARLY,FL,484.0,0.0,484.0,22.99,24,21.12587,11.91345,N,N
84836,CONCLUDED REGULARLY,FL,332.4,0.0,332.4,33.25,10,10.85919,10.35347,N,N
84901,CONCLUDED REGULARLY,FL,1187.85,0.0,1187.85,117.24,12,0.0,0.0,N,N
84901,CONCLUDED REGULARLY,FL,774.69,0.0,774.69,77.47,12,29.873,26.427,N,N
84901,CONCLUDED REGULARLY,FL,295.5,0.09,295.41,73.85,4,0.0,0.0,N,N
84901,CONCLUDED REGULARLY,PL,1549.37,0.0,1549.37,82.12,24,27.145,0.0,N,N
84901,CONCLUDED REGULARLY,FL,928.0,0.0,928.0,77.33,12,0.0,0.0,N,N
84901,EARLY EXPIRED,PL,5000.0,0.0,5376.84,122.9,60,15.817,13.203,Y,N
84901,CONCLUDED REGULARLY,FL,599.0,0.0,630.44,52.54,12,9.99368,0.01172,N,N
84901,EARLY EXPIRED,PL,8000.0,0.0,8935.81,112.75,120,9.28071,8.90787,Y,Y
84901,CONCLUDED REGULARLY,FL,799.2,199.2,618.0,55.08,12,10.67355,7.05471,N,N
84901,CONCLUDED REGULARLY,FL,966.6,200.0,789.59,47.57,18,10.42156,7.27095,N,N
84901,CONCLUDED REGULARLY,FL,339.0,0.0,350.01,29.16,12,10.03408,0.0,N,N
85004,EARLY EXPIRED,PL,5000.0,0.0,5903.1,127.0,60,12.17755,10.23352,Y,N
85004,EARLY EXPIRED,PL,13000.0,0.0,15408.0,243.62,84,8.78488,8.44983,Y,Y
85098,CONCLUDED REGULARLY,FL,1096.0,55.0,1041.0,50.86,24,14.365,13.498,N,N
85098,CONCLUDED REGULARLY,FL,925.0,0.0,925.0,83.5,12,16.104,15.025,N,N
85098,EARLY EXPIRED,PL,3000.0,0.0,3059.4,137.71,24,9.12,7.53,Y,N
85098,EARLY EXPIRED,PL,4000.0,0.0,4139.39,128.8,36,9.46,7.52,Y,N
85152,CONCLUDED REGULARLY,FL,954.16,0.0,954.16,51.65,24,0.0,0.0,N,N
85152,CONCLUDED REGULARLY,PL,3305.32,0.0,3356.97,153.39,30,0.0,0.0,N,N
85152,EARLY EXPIRED,PL,3000.0,0.0,3064.32,57.55,72,11.024,10.503,Y,N
85152,EARLY EXPIRED,PL,6000.0,0.0,6552.15,117.0,84,14.73995,12.38026,Y,Y
85152,EARLY EXPIRED,PL,15000.0,0.0,17379.34,209.0,120,8.64175,7.67155,Y,Y
85181,CONCLUDED REGULARLY,CL,6300.77,1549.37,4751.4,251.51,24,0.0,0.0,N,N
85181,CONCLUDED REGULARLY,FL,1398.0,0.0,1398.0,116.5,12,0.0,0.0,N,N
85181,CONCLUDED REGULARLY,PL,10000.0,0.0,11016.6,226.0,60,9.61056,8.49578,N,N
85187,CONCLUDED REGULARLY,FL,1160.52,0.0,1186.34,113.62,12,0.0,0.0,N,N
85187,CONCLUDED REGULARLY,FL,4906.34,0.0,4906.34,265.98,24,0.0,0.0,N,N
85187,CONCLUDED REGULARLY,FL,8108.37,1394.43,6713.94,263.91,36,0.0,0.0,N,N
85187,CONCLUDED REGULARLY,FL,8600.0,3600.0,5060.0,421.67,12,0.001,0.001,N,N
85187,CONCLUDED REGULARLY,FL,1235.63,0.0,1235.63,112.0,12,17.01,15.812,N,N
85187,CONCLUDED REGULARLY,FL,3000.0,0.0,3036.0,253.0,12,0.0,0.0,N,N
85187,CONCLUDED REGULARLY,FL,1045.0,0.0,1108.0,61.56,18,4.98945,0.00598,N,N
85187,CONCLUDED REGULARLY,FL,1110.8,0.0,1133.01,94.42,12,9.73885,0.00489,N,N
85210,CONCLUDED REGULARLY,CL,5500.0,3000.0,2742.75,152.38,18,7.432,0.004,N,N
85210,CONCLUDED REGULARLY,FL,599.0,0.0,599.0,49.91,12,0.0,0.0,N,N
85210,CONCLUDED REGULARLY,FL,659.0,0.0,659.0,65.9,10,0.0,0.0,N,N
85210,CONCLUDED REGULARLY,CL,5525.0,2525.0,3330.58,138.77,24,7.0191,0.0,N,N
85343,CONCLUDED REGULARLY,FL,916.72,0.0,916.72,87.8,12,0.0,0.0,N,N
85343,CONCLUDED REGULARLY,FL,1010.97,29.7,981.27,98.13,10,0.0,0.007,N,N
85343,CONCLUDED REGULARLY,FL,721.83,2.92,718.91,59.91,12,0.0,0.003,N,N
85343,CONCLUDED REGULARLY,FL,488.9,0.0,488.9,40.74,12,0.0,0.0,N,N
85343,CONCLUDED REGULARLY,FL,899.0,0.0,928.0,38.67,24,3.119,0.008,N,N
85375,CONCLUDED REGULARLY,FL,377.47,0.0,377.47,36.15,12,0.0,0.0,N,N
85375,CONCLUDED REGULARLY,FL,5459.74,259.74,5200.0,254.06,24,14.367,13.499,N,N
85519,CONCLUDED REGULARLY,FL,351.19,22.65,328.54,30.99,12,0.0,0.0,N,N
85519,EARLY EXPIRED,CL,4906.34,3356.97,1549.37,92.34,18,9.386,9.002,N,N
85519,EARLY EXPIRED,PL,5165.0,0.0,5412.09,140.5,60,21.607,19.036,N,N
85519,EARLY EXPIRED,PL,10000.0,0.0,10928.94,249.3,60,13.778,12.216,Y,N
85519,EARLY EXPIRED,PL,16000.0,0.0,17605.4,222.1,120,9.276,8.904,Y,Y
85519,EARLY EXPIRED,PL,20000.0,0.0,21985.28,277.35,120,9.27566,8.90322,Y,Y
85519,EARLY EXPIRED,PL,26000.0,0.0,27911.0,337.2,120,8.19502,7.90242,Y,Y
85519,EARLY EXPIRED,PL,32000.0,0.0,35442.75,254.87,107,9.65403,8.90037,Y,Y
85519,EARLY EXPIRED,PL,25000.0,0.0,27615.17,349.07,120,9.32638,8.94997,Y,Y
85519,EARLY EXPIRED,PL,30000.0,0.0,32685.0,413.16,120,9.32667,8.95024,N,Y
85519,CONCLUDED REGULARLY,FL,559.0,0.0,559.0,32.69,18,11.24453,6.54704,N,N
85519,EARLY EXPIRED,PL,50000.0,0.0,57055.86,660.0,120,7.30888,6.80184,N,N
85743,CONCLUDED REGULARLY,FL,317.0,0.0,317.0,54.0,6,7.79721,7.53169,N,N
85909,CONCLUDED REGULARLY,FL,400.77,84.78,315.99,56.81,6,0.0,0.0,N,N
85909,CONCLUDED REGULARLY,PL,4131.66,0.0,4234.95,173.01,36,0.0,0.0,N,N
85909,EARLY EXPIRED,PL,6197.49,0.0,6326.6,201.42,48,26.595,22.608,N,N
85909,EARLY EXPIRED,FL,1544.2,253.06,1291.14,223.37,6,13.706,12.918,N,N
85909,EARLY EXPIRED,PL,5000.0,0.0,5407.87,144.85,48,16.037,12.914,Y,N
85909,EARLY EXPIRED,PL,13000.0,0.0,14653.27,196.05,120,10.799,9.903,Y,Y
85909,EARLY EXPIRED,PL,21000.0,0.0,23548.29,321.0,120,11.82143,10.74591,Y,Y
85909,EARLY EXPIRED,PL,25000.0,0.0,28179.67,436.0,120,15.03502,13.53999,N,Y
86113,CONCLUDED REGULARLY,FL,512.29,0.0,512.29,49.06,12,0.0,0.0,N,N
86113,CONCLUDED REGULARLY,FL,1603.6,160.36,1443.24,160.36,10,26.273,0.0,N,N
86113,CONCLUDED REGULARLY,FL,1084.56,108.46,976.1,108.46,10,26.273,0.0,N,N
86113,CONCLUDED REGULARLY,FL,598.0,0.0,633.88,31.69,20,6.93403,-0.01442,N,N
86113,CONCLUDED REGULARLY,FL,700.0,150.0,572.0,28.6,20,4.37907,0.0,N,N
86113,CONCLUDED REGULARLY,FL,399.9,0.0,399.9,66.65,6,0.0,0.0,N,N
86113,CONCLUDED REGULARLY,CL,13750.0,2750.0,11853.7,284.0,48,9.08402,7.02698,N,N
86177,EARLY EXPIRED,FL,791.99,0.0,791.99,44.0,18,0.00143,0.00143,Y,N
86229,CONCLUDED REGULARLY,FL,862.8,0.0,862.8,82.63,12,0.0,0.0,N,N
86229,CONCLUDED REGULARLY,FL,1291.14,258.23,1032.91,94.0,12,17.886,16.579,N,N
86229,CONCLUDED REGULARLY,FL,4800.0,0.0,4800.0,154.66,36,7.993,7.714,N,N
86229,CONCLUDED REGULARLY,FL,11900.0,0.0,11900.0,207.0,72,8.09507,7.49359,N,N
86361,CONCLUDED REGULARLY,FL,1505.82,0.0,1505.82,142.03,12,0.0,0.0,N,N
86361,CONCLUDED REGULARLY,FL,836.14,0.0,836.14,56.81,18,0.0,0.0,N,N
86361,CONCLUDED REGULARLY,FL,774.69,258.23,516.46,51.13,12,0.0,0.0,N,N
86361,CONCLUDED REGULARLY,FL,464.81,154.94,309.87,57.07,6,41.41,0.0,N,N
86384,CONCLUDED REGULARLY,FL,1874.87,0.0,1900.69,129.11,18,0.0,0.0,N,N
86384,CONCLUDED REGULARLY,FL,299.0,0.0,305.0,30.5,10,3.744,0.0,N,N
86384,EARLY EXPIRED,PL,6000.0,0.0,6300.0,121.5,60,8.91445,5.89866,N,N
86384,CONCLUDED REGULARLY,FL,349.0,0.0,349.0,45.04,8,17.5294,7.00428,N,N
86413,CONCLUDED REGULARLY,FL,1370.0,70.0,1300.0,114.01,12,8.563,8.245,N,N
86413,CONCLUDED REGULARLY,FL,643.8,0.0,643.8,57.95,12,8.408,8.1,N,N
86413,CONCLUDED REGULARLY,FL,1221.6,0.0,1270.46,63.52,20,4.091,0.0,N,N
